id,label,full_name,is_private
1763558236,mariodsantos__,humblegod,True
1604835445,hani_juliet,Minimalism is a Luxury Good,True
4563998971,ilhamnasution188,Ilham Nasution,True
4468411952,syafiqrizabasalamah_official,Syafiq Riza Basalamah,False
368409397,graceanglc,Grace Angelica,False
1792105975,titaniamilaputri,Titania Mila Putri,True
3692944130,rifqidw1_,Rifqi Dwi T,False
4039431882,wm.pramadhan_,𝕄𝕠𝕔𝕙𝕒𝕞𝕞𝕒𝕕 𝕎𝕚𝕝𝕕𝕠𝕟𝕒 ℙ𝕣𝕒𝕞𝕒𝕕𝕙𝕒𝕟,True
3820023727,eric_try__,Eric TK,False
2312074431,sultanthariq_,𝐈 𝐘 𝐄 𝐊,True
2106604797,devitarifani,𝑫𝒆𝒗𝒊𝒕𝒂 𝑷.𝑨,True
32211976900,stunningexoticanimals,Exotic Animals,False
9017301546,cilpina__,,True
2205633182,duwiayu_,𝓓𝓾𝔀𝓲 𝓐𝔂𝓾 𝓡𝓮𝓼𝓽𝓲𝔀𝓲,True
33691813100,h_riez10,Hriez,True
3207661138,bagdadifahad,fahad,True
1615712599,mely_rma,Rizky Mely Andhini,False
1653604621,noviana.vyn,Noviana Istianingsih,False
10674790235,alfan__03,Pahrii,False
32211976900,stunningexoticanimals,Exotic Animals,False
9017301546,cilpina__,,True
2205633182,duwiayu_,𝓓𝓾𝔀𝓲 𝓐𝔂𝓾 𝓡𝓮𝓼𝓽𝓲𝔀𝓲,True
3207661138,bagdadifahad,fahad,True
1615712599,mely_rma,Rizky Mely Andhini,False
1712758753,denisasafira,Denisa Safira,True
10674790235,alfan__03,Pahrii,False
46658669400,gilang_udin14,Gilangyahya,False
2293608870,nabilaa_lailaa,bilaaa,True
21743804099,pramana_di,Harinditha Pramana,True
1951813679,olipiaaa,,False
1660964896,haikel_gz,⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀,True
4041479627,adityarizal__,Rizal Aditya Meidiansyah,True
1450290668,ivandaraffi,Ivanda Raffi,True
3027583498,dyahayu_nv,Dyah Ayu Novitasari,True
660661337,zhahwandaap,Zhahwanda Anasty P,True
1327503204,eltsaniyahrw,El-tsaniyah Rihlatul Widaad,True
4532176542,achmadnaufalt_,ambulance,True
3106633853,thesunnah_path,Media Dakwah Sunnah,False
34129645,abdallachair,Abdalla Chair,False
1712758753,denisasafira,Denisa Safira,True
6731474188,zulkarnaentgh,ذوالقرنين تاغوا ويبوو,True
34179891912,_ibnuhamid,محمد مهدي ابن حامد,False
34129612616,renaldi.fiandaru1927,Renaldi Oktofiandaru,False
8436373147,kazhimitosa,,False
49269959354,homekajol_ooh,🧅,True
2063804743,maulanamalikal,Maulana Malik Al Jabbar,True
1763558236,mariodsantos__,humblegod,True
6179145026,calonbapak_rian,Teddy Afriansyah,True
499476576,zuhritaut,,False
1965286891,triutami.pramt,ₜᵣᵢᵤₜₐₘᵢ ₐgᵤₛₜᵢₙ ₚᵣₐₘᵢₜₐ,False
4041479627,adityarizal__,Rizal Aditya Meidiansyah,True
36144453754,fal_rifqi,Naufal,True
1450290668,ivandaraffi,Ivanda Raffi,True
5780658190,ivxxi_v,,True
3027583498,dyahayu_nv,Dyah Ayu Novitasari,True
1547323734,mhasansrizal,محمد حسن سيف ريزال,False
8266639285,imem__2610,imamarifin,False
46637038369,taulebih.id,Pendidikan Seksualitas Basis Islam,False
50205452942,hey.an_arabic,Anshori,False
2061463985,mhmd.thoriq,,True
1631338790,rembulanaap14,𝐑𝐞𝐦𝐛𝐮𝐥𝐚𝐧 𝐀𝐧𝐚𝐧𝐝𝐚 𝐀𝐫𝐮𝐦 𝐏,False
994544426,pearlsforummah,,False
1561796310,alferinav_,Alferina Vania,True
25717715080,xsr_brotherhood_surabaya,XSR Brotherhood - Surabaya,False
3297139065,nvtarm,𝓷𝓸𝓿𝓲𝓽𝓪 𝓻𝓲𝓪 𝓶𝓪𝓾𝓵𝓪𝓷𝓲,False
3953259619,rizqyib,Rizqy Ibnurrafif,False
317370188,ogieradian_,Gie!,True
1530000543,safanaonana,Safana Nada Firdaus,False
499476576,zuhritaut,,False
1952996996,iqbalrfnd,Orang Gunung,False
3215721536,pudihartono72,PudiHartono,False
7940521622,wildanamubarok,"Wildan Amrullah Mubarok, S.Pd.",True
1948272598,nayoyyyy_,𝓝𝓪𝔂🌻,True
1701150655,nadzirkhair,wildan,True
2204476964,rahulinsani25,Sholahul Insani,False
8881964261,faradilahmlya,𝑭𝒂𝒓𝒂𝒅𝒊𝒍𝒂𝒉 𝑴𝒖𝒍𝒚𝒂 𝑫𝒘𝒊𝒚𝒂𝒏𝒕𝒊,True
983968793,resamartini,r e r e,True
3992487748,a.lucky.f,Akbar Lucky Firdaus,True
1509886887,wennyseptii,,True
3579099237,bondowoso_explore,BONDOWOSO EXPLORE OFFICIAL,False
499476576,zuhritaut,,False
1932608055,farhanbinusman22,Farhan,False
8266639285,imem__2610,imamarifin,False
5780658190,ivxxi_v,,True
1940884697,the_rabbaanians,The Rabbaanians,False
1906291797,m.avesinahw,Muhammad Avesina Helmi Wijaya,True
1818816886,indonesiabertauhidofficial,Yayasan Indonesia Bertauhid 🔵,False
34179891912,_ibnuhamid,محمد مهدي ابن حامد,False
1815571594,kartikamerdekaa,Kartika Merdekawati,True
3004380355,llenzia,الن زياء الزهراء,False
49269959354,homekajol_ooh,🧅,True
4359387585,muhammad_hbl,Muhammad Habil,False
1595231031,febryandiakbaribnuhermawan,Akbar Febryandi,False
3170690715,nadiyadzakira_,D'zakira,True
2951910695,achmadfikrizr,Achmad Fikri Z,False
3579099237,bondowoso_explore,BONDOWOSO EXPLORE OFFICIAL,False
2344908633,muthy_saefahmad,Abu Al-Hasan,False
2204476964,rahulinsani25,Sholahul Insani,False
8881964261,faradilahmlya,𝑭𝒂𝒓𝒂𝒅𝒊𝒍𝒂𝒉 𝑴𝒖𝒍𝒚𝒂 𝑫𝒘𝒊𝒚𝒂𝒏𝒕𝒊,True
10695476852,shitylicious,shitylicious,False
3992487748,a.lucky.f,Akbar Lucky Firdaus,True
5626293843,mahfudz7101,Ibnu Muhammad Bazher,True
1509886887,wennyseptii,,True
4981710018,mnaufalakbar23,Naufal Akbar,False
36144453754,fal_rifqi,Naufal,True
4657484886,petani_kota564,pramudiarto DIDIT,True
3606192739,gilang.anugerah19,GilangAnugerah,False
49395379714,iqbalrza,iqbal,False
7536609174,selvidapn,M.V. Selvi Diah A.P,True
20238233768,starklin.id,Jasa Cuci Dan Reparasi Sepatu Surabaya,False
50051204928,naufalafaf2001,,False
145569141,redbullracing,Oracle Red Bull Racing,False
1314587226,aurelcarmelytha,Aurel Carmelytha,True
3638936341,rullyrubiah,,True
4479086121,hamddn_,Rahmad Hamdalah,True
2178379113,friyhh,fitriyah,True
36009751348,anggriawanreza,Reza Anggriawan,True
10695476852,shitylicious,shitylicious,False
2344908633,muthy_saefahmad,Abu Al-Hasan,False
1906169580,ptriestandia,,False
4981710018,mnaufalakbar23,Naufal Akbar,False
36144453754,fal_rifqi,Naufal,True
1743418582,singgihalms,Singgih Almas Segoro Ady,False
3606192739,gilang.anugerah19,GilangAnugerah,False
2964693917,itsal.di,Aldi Anwar,False
49395379714,iqbalrza,iqbal,False
7536609174,selvidapn,M.V. Selvi Diah A.P,True
1677417496,domuk1to,R,False
1242041882,zidanewinarta,,True
7863742810,iloveerxn,mario 🍨,False
2060223364,riyangombing,riyan prabowo,False
178979671,daily_reminder,Daily Reminder,False
356448694,andikamsp,andikamsp,False
1222504634,andisafirarosa,Andi Safira Rosa Nur F,False
5354986712,silvaniar.frl,Silvaniar,True
4792685596,ardianyudaaa_,Ardianyuda,False
2869875411,dailykittymail,DailyKittyMail - 24/7 Cat Crazy Content 🐈,False
3110870142,affan_qolbi,Affan Qolbi Ramadhan,True
8564564974,chandrags575,Chandra_Gunawan_S,False
4792685596,ardianyudaaa_,Ardianyuda,False
2869875411,dailykittymail,DailyKittyMail - 24/7 Cat Crazy Content 🐈,False
3110870142,affan_qolbi,Affan Qolbi Ramadhan,True
8564564974,chandrags575,Chandra_Gunawan_S,False
5987129980,muh_malik_m,M.M.M,True
53010398719,ceritayinn,,True
2178379113,friyhh,fitriyah,True
6140027832,khadafi_abu,bayem.pagi,False
2036177475,allvinary__,alvin ariyanda,False
1906291797,m.avesinahw,Muhammad Avesina Helmi Wijaya,True
1481771066,septidwlstr,cecep,True
17464262753,maazzz_21,Az,True
2518859616,_danjoh,Danni Pranata,True
5987129980,muh_malik_m,M.M.M,True
53010398719,ceritayinn,,True
2178379113,friyhh,fitriyah,True
2036177475,allvinary__,alvin ariyanda,False
1660964896,haikel_gz,⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀,True
1906291797,m.avesinahw,Muhammad Avesina Helmi Wijaya,True
1481771066,septidwlstr,cecep,True
17464262753,maazzz_21,Az,True
8578396550,stellaryushan,Yushan,False
1797237492,frdiyan,.,True
3139559172,taristradpp,,True
17464262753,maazzz_21,Az,True
8578396550,stellaryushan,Yushan,False
4839219971,rulicahyawrd,rulii,False
46658669400,gilang_udin14,Gilangyahya,False
524997628,afandymp22,Afandy Maulana Pangestu,False
2023327532,bimbingan_islam,Bimbingan Islam,False
251799328,devry,,False
1609854700,thoriqip,,True
1500754684,chaeruls__,Iyong,True
4359387585,muhammad_hbl,Muhammad Habil,False
60005664967,efendis_,MANSYUR EFENDI 🇲🇨,False
3594758515,bagong.021,Bagas Basmalah,True
29323668089,muhammad_romli__,Makanan dan Minuman Bondowoso,False
3183506060,danuadin,Danu Adi Nugroho,False
3139559172,taristradpp,,True
4615291824,nielson_fangg,Nielson Fang,True
6665837458,voyaged,VOYAGED by 9GAG,False
46658669400,gilang_udin14,Gilangyahya,False
19116673383,forduganteng,F,True
1707196567,renovmufid_,Mufid Renov Maradika,True
2023327532,bimbingan_islam,Bimbingan Islam,False
251799328,devry,,False
1609854700,thoriqip,,True
49340017461,prast1401,Prasetyo Hadi Mulyo,False
1928091890,mosesgd,Moses Graciano Diputra,True
2215822256,iruul2425,Chairul Umam,False
1696528340,alfansbd,Alfan Setya,True
45204653357,cindytriyanasari,𝗰𝗶𝗻𝘁𝗼𝗻𝗴,True
35818008050,yoezars,يوسف د. رمضان,True
6921305973,02.santo.s,Santo Aloya Dearta Saragih,False
6665837458,voyaged,VOYAGED by 9GAG,False
2152931679,y.kharismaa,Yova Kharisma Adhianto,False
876589063,lucas_lim_b_k,Lim Lucas_B_k,False
7149094458,ittiba.id,Yayasan Sunnah ittiba Official,False
1743418582,singgihalms,Singgih Almas Segoro Ady,False
2955917902,ogesports,OG Esports,False
660339530,anisahniniss,,True
8356569329,iqbaldwi118,,False
51156723669,coach_dimas77,Dimas Pradana,False
1935272325,abyan_kane,kids next door,False
11571046680,marceliaps,,True
4226346052,sellqi_putra,Sellqi,False
5460742948,devinaafd,Devina,True
4164202990,firdausnra_,firdaaaa,False
7000950155,smadakarate,KARATE SMADA BONDOWOSO,False
30852735175,thxxev,Devry,False
9765635643,ree.chrsty,R,True
5656353819,xxmyauk,W,True
9765635643,ree.chrsty,R,True
5656353819,xxmyauk,W,True
1715905106,tyasyln,tyas putri,False
1672789561,asyvp,[3:150],True
1626390765,laluhilmyr,L.Iqbal H.R,False
13610248319,hydan____,Hema Daniel,True
1707196567,renovmufid_,Mufid Renov Maradika,True
3181694330,classicreelsmemes,🖼 Memes on classical paintings 🖼,False
1595231031,febryandiakbaribnuhermawan,Akbar Febryandi,False
6233836981,jellydrinknatadecoco,Gian Jelly Ananta,True
3478231269,azhrahmahh,azizah minoz,True
300540994,kamilannafsun,Kamil annafsun,True
338294549,hanif_hand,Hanif Handoyo,False
7737196954,erywnt_ang,AmDa,True
1491273729,shafwann,Shafwan Syahid An-Naas,False
48656184275,sugeng.blitar,sugeng blitar,False
1921573686,ricoahmd,Rico Ahmad Baharudin,False
1477783516,jouxee,-,True
4487183995,mbapek.kun,ILYAS KIFLY L,False
3504797096,hil_028,Muhammad Hilmy,True
2955917902,ogesports,OG Esports,False
41969051836,permenloliipopp,,True
3259126001,nadiifanny,Afor Dutama,False
947595952,alimnh_344,Alim Nur Hakim,False
1398440052,dilantrisco_,,True
1935272325,abyan_kane,kids next door,False
6172288458,theanindhita,dhita.,True
338294549,hanif_hand,Hanif Handoyo,False
7737196954,erywnt_ang,AmDa,True
11768256140,grndrafrell,𝗚𝗶𝗿𝗶𝗻𝗱𝗿𝗮 𝗠𝘂𝗵𝗮𝗺𝗺𝗮𝗱 𝗔𝗳𝗿𝗲𝗹𝗹,False
1477783516,jouxee,-,True
4487183995,mbapek.kun,ILYAS KIFLY L,False
3504797096,hil_028,Muhammad Hilmy,True
6169094556,alfianc.k,Alfian C.K,False
2955917902,ogesports,OG Esports,False
41969051836,permenloliipopp,,True
1626390765,laluhilmyr,L.Iqbal H.R,False
64003521330,dzacky_joemad,Dzacky Joemad Firmansyah,False
1019222475,bilqisyusrin,dizzyDaisy,False
3318864861,laurellnas,Laurelazzah Nawang Arum Shyfah,False
47407468867,dhprmsty_,ضياء,False
34886637980,xsr_inztamoto,Fahrul Syah,False
3513140196,auliyan.co,Rifaldi Aulian,True
3404811288,firazbahamisah_,ابن امين بن حسين باهمسه,True
289351526,anggasadewa_12,Angga Sadewa,False
1668840292,b_e_ll_i_n_a,Bellinaa🕊,False
6849135413,moto_feelz,ROB HAMILTON,False
259220806,9gag,9GAG: Go Fun The World,False
3126340167,adithpras,aditya,True
3552699285,wimeidahanif,Wimeida Hanif Nurrachman,True
2222777774,fahreza.alfyananda,Rifky Fahreza Alfyananda,True
7449018261,akbar_r.n,Akbar Rizki Nurmaulana,False
2466787028,ardiansyahgandii,Gandi,True
2109357197,diaz_wijaya,Widiasa (Diaz) Wijaya,False
4442918133,livingin2077_official,Livingin2077,False
57033983212,tonyppt_,Tony | PowerPoint Expert,False
5799333024,muslimtouch,Muslim Memes,False
1931950927,faraz.rmdhn,فراز رمضان,False
2066274638,yesaoriza,,True
31864257273,putranovans,Novan Putra,True
3552699285,wimeidahanif,Wimeida Hanif Nurrachman,True
2222777774,fahreza.alfyananda,Rifky Fahreza Alfyananda,True
261650776,fildzyw,,False
2466787028,ardiansyahgandii,Gandi,True
2109357197,diaz_wijaya,Widiasa (Diaz) Wijaya,False
57033983212,tonyppt_,Tony | PowerPoint Expert,False
1931950927,faraz.rmdhn,فراز رمضان,False
31864257273,putranovans,Novan Putra,True
10022577478,_noobfromasia,Noob From Asia,False
290376923,gumelarrisqi,,True
4090153416,harun_sopo,harun arrosyd,False
1654279877,tadabburdaily,Tadabbur Daily,False
31864257273,putranovans,Novan Putra,True
10022577478,_noobfromasia,Noob From Asia,False
290376923,gumelarrisqi,,True
4090153416,harun_sopo,harun arrosyd,False
1654279877,tadabburdaily,Tadabbur Daily,False
2261935183,99audry,,True
58854331990,muhammaddrul,Teddy🧸,False
4442918133,livingin2077_official,Livingin2077,False
5338340230,dinafziaaprl,𝑫𝒊𝒏𝒂 𝑭. 𝑨,True
2358490218,gherafi_an,Gherafi Novari,False
3291133423,hanang_wicaksono,هانانج نور ويتجاكسونو,False
201061712,ikhwan_cho,Abu Ghifar,False
8322409766,imzodek,zodek,False
36009751348,anggriawanreza,Reza Anggriawan,True
39501042388,miilakz,Kamilatus Zahro,True
2358490218,gherafi_an,Gherafi Novari,False
1979939647,fauzi_ibn_ismail,Ahmad Fauzi,False
20820228049,zhanmaryukie_,𝓪𝓯𝓲𝓻𝓱𝓪𝓷,True
1906325216,gunawan1804,Gunawan Wibisono,True
201061712,ikhwan_cho,Abu Ghifar,False
5726944311,vnnaptr_,vin.,True
1222504634,andisafirarosa,Andi Safira Rosa Nur F,False
1379332847,eva.ripka,er. elisabeth pangaribuan,True
26780134713,muhammadsfyn_,Plegmatis,False
1908682821,dewadhytiaa,Dewa Sukma Trinanda Adhytia,False
3941431374,hartsfiif_,yaelah gitu doang?,True
4069760362,safdahtv,SAFDAH TV,False
7287014774,fahri_bahanan,Fahri Bahanan,False
14213695017,wariyz,Uwayz Bryzio,False
2224189164,fahmi_aqsa,Fahmi Aqsa,False
2696135911,aditya_f110,Putra Aditya,False
5447558367,brlll_111,Brili,True
3291133423,hanang_wicaksono,هانانج نور ويتجاكسونو,False
1795783251,muhammadrafelif,Muhammad Rafeli Fakhlipi,False
25126793743,syamsullrizalll,Rizal,False
1051970039,gregorius_cay,✞༒Ꮆ𝓇Ｅق𝓞ᖇ𝐢𝓾s 𝔠ａ𝐡𝕐𝐨༒✞,True
12872610463,rfk.y,رفقي,False
1673429368,wave.tv,WAVE.tv,False
1944724275,rianmwrd_,Mawardi,False
7737120580,me_meedori,muhammad hassan,False
5477052646,tiarroland,Tiar Roland,True
6169094556,alfianc.k,Alfian C.K,False
3917686501,arifin_ssb,Zainal Arifin,True
2518859616,_danjoh,Danni Pranata,True
61864436153,auraaafff_,Aura Nur Izzah H. Firdaus,False
2308879947,maudynigr,MAUDY,True
3720598617,nurulsyeo,,True
196672924,bearbrickjia,Karmen Loh 茗匀,False
6921305973,02.santo.s,Santo Aloya Dearta Saragih,False
25126793743,syamsullrizalll,Rizal,False
3647031762,starwars.smada,official acc of STARWARS SMADA,False
261650776,fildzyw,,False
48853065158,_cosmetikshope,Olshopbeauty,True
1434550787,sampahisasi,Dhimas Bagus D.,False
1318475073,marissa.suharta,,False
5397539431,practicalislam,Practical Islam,False
5371788376,aab_here,new aab,True
2049067620,basukiaartha,Basuki Artha,True
462543773,salaf.ittiba,Ittiba`u Rasulillah,False
18391657301,denifirmaansyahh,Deni Firmansyah,False
25126793743,syamsullrizalll,Rizal,False
3647031762,starwars.smada,official acc of STARWARS SMADA,False
261650776,fildzyw,,False
1434550787,sampahisasi,Dhimas Bagus D.,False
11768256140,grndrafrell,𝗚𝗶𝗿𝗶𝗻𝗱𝗿𝗮 𝗠𝘂𝗵𝗮𝗺𝗺𝗮𝗱 𝗔𝗳𝗿𝗲𝗹𝗹,False
1318475073,marissa.suharta,,False
5371788376,aab_here,new aab,True
1505482946,gardenofthepious,,False
462543773,salaf.ittiba,Ittiba`u Rasulillah,False
2236662913,dimasrestuning,Dimas Restuning Risky,True
62002668701,viennawaitsforudarling,,True
49340017461,prast1401,Prasetyo Hadi Mulyo,False
5901084468,indonesian_history_in_color,Indonesian history in color,False
1445845857,sabrinabwzr,,True
51165372291,hi_valdaa,Valda,False
1408469360,khansssa__,khans ✧ ⋆   .  ˚,False
1273758092,thestrangersalghuroba,The Strangers Al-Ghuroba,False
2072269548,awan_cremedia,Abang Awan,True
7287014774,fahri_bahanan,Fahri Bahanan,False
2056686142,bgas.putra,BAGAS PUTRA P,False
43921571654,js.sihitam,Juan Samuel,True
1908682821,dewadhytiaa,Dewa Sukma Trinanda Adhytia,False
395949219,ekaputri.and,ᴀɴᴅɪɴɪ,False
5759665749,nalasaktii,maulana nalasakti airlangga,False
5901084468,indonesian_history_in_color,Indonesian history in color,False
19116673383,forduganteng,F,True
2338006294,hestiindriya_,𝘏𝘦𝘴𝘵𝘪 𝘪𝘯𝘥𝘳𝘪𝘺𝘢,True
1408469360,khansssa__,khans ✧ ⋆   .  ˚,False
1273758092,thestrangersalghuroba,The Strangers Al-Ghuroba,False
7287014774,fahri_bahanan,Fahri Bahanan,False
2056686142,bgas.putra,BAGAS PUTRA P,False
43921571654,js.sihitam,Juan Samuel,True
1908682821,dewadhytiaa,Dewa Sukma Trinanda Adhytia,False
2000520173,fitra_alif_utama,fitrada alif utama,False
395949219,ekaputri.and,ᴀɴᴅɪɴɪ,False
5759665749,nalasaktii,maulana nalasakti airlangga,False
368782082,nabilatrn,Nabila Triana,False
53608470,freesiohello,Freesi Friana Ohello,False
1611713930,alissaaqn,Alissa Zakariyah,True
2338006294,hestiindriya_,𝘏𝘦𝘴𝘵𝘪 𝘪𝘯𝘥𝘳𝘪𝘺𝘢,True
5901084468,indonesian_history_in_color,Indonesian history in color,False
1445845857,sabrinabwzr,,True
51165372291,hi_valdaa,Valda,False
7570300091,syahrulmubaroc,Syahrul Mubarok,False
2137483208,sakurachikaa,,True
3879156260,septiyanyanyan,Septiyan Rizky,True
1408469360,khansssa__,khans ✧ ⋆   .  ˚,False
549033231,karinapratiwi22,Karina Pratiwi,True
2291697343,fahad.ramz,🆉🅴🅴,True
373148263,mansyurefendi24,MANS 🇲🇨,False
3057678037,resaferdiantoo,Resa Ferdianto,True
2049067620,basukiaartha,Basuki Artha,True
1361945467,muhammad_romli_,Muhammad Romli | Abinya Rumaysha,False
1411225130,masgonox_,Yubb,True
1673429368,wave.tv,WAVE.tv,False
1795783251,muhammadrafelif,Muhammad Rafeli Fakhlipi,False
6882062454,rifqibarabud,Rifqi Barabud,False
1424781879,andesdevitasari,A.Desyi Devitasari,True
1177587119,siraitv46,Vis Sic,False
2758854804,icegarbage,Hamdy,False
3057678037,resaferdiantoo,Resa Ferdianto,True
2049067620,basukiaartha,Basuki Artha,True
1233543325,shinn10_,Shinta Aulya,True
6882062454,rifqibarabud,Rifqi Barabud,False
1424781879,andesdevitasari,A.Desyi Devitasari,True
1177587119,siraitv46,Vis Sic,False
2758854804,icegarbage,Hamdy,False
6172703936,alfiankareem,alfian kareem,False
5726944311,vnnaptr_,vin.,True
6437197939,salsanotarissaa,salnot,True
4747286455,sanrio_dwi_k,Riio,False
1380633469,frdnprtw,faraaa🌙,True
10354809661,tianlala_tanjungduren,Random shitpostt,False
7570300091,syahrulmubaroc,Syahrul Mubarok,False
6291930196,haydar_rdh,Edo,True
1602105135,nabillafadiaa,,False
2000520173,fitra_alif_utama,fitrada alif utama,False
2880067247,mercy.af,𝐌𝐞𝐫𝐜𝐞𝐝𝐞𝐬 𝐀𝐛𝐞𝐥𝐢𝐚 𝐅𝐚𝐫𝐚𝐛𝐲,True
2236662913,dimasrestuning,Dimas Restuning Risky,True
249134199,dianirapm,Dianira Pradnya Murti,True
18912495259,adiput31,Adiputro Wijoyo Kusumo,False
535907242,wibowofenny,Fenny Wibowo,True
2260417947,alhajj.ibnupeitan,We ALo,False
4405244595,muhammad_wiildan,Muhammad Wildan,False
493437227,fauzansyaikhu,Fauzan Syaikhu,False
2000520173,fitra_alif_utama,fitrada alif utama,False
1825535925,yosiadebora,Yosia Debora,True
2236662913,dimasrestuning,Dimas Restuning Risky,True
1380633469,frdnprtw,faraaa🌙,True
8068987295,alghazaliasyathri,Al Ghazali Asyathri,True
2880067247,mercy.af,𝐌𝐞𝐫𝐜𝐞𝐝𝐞𝐬 𝐀𝐛𝐞𝐥𝐢𝐚 𝐅𝐚𝐫𝐚𝐛𝐲,True
1411812764,trivianadias,Viian Dias,True
1577785481,gilangakbar7,Gilang Akbar R,True
1910227842,robby.r.w,Robby Rakhmad Wahyudi,True
48853065158,_cosmetikshope,Olshopbeauty,True
328209337,cahyosau,Cahyo Sau,True
6882062454,rifqibarabud,Rifqi Barabud,False
5401607972,sunnaheverywhere,Sunnah Everywhere [Official],False
14075947097,umar.binutsman,عمر بن عبد العزيز آل بن عثمان,False
11405052294,benedict.cahyo,Benedictus Cahyo Utama,False
51890092947,triyulianto._,Tri Yulianto,False
1440029828,puuputraa,𝕻𝖚𝖙𝖗𝖆,False
1579563449,zahilazain,JJ,True
271669532,chiika91,Cicilia Chika Citrawati,False
3240192297,habibi__07__,Bi,True
1906325216,gunawan1804,Gunawan Wibisono,True
493437227,fauzansyaikhu,Fauzan Syaikhu,False
2363995718,aryahr25,Arya Hartanto Rahim,True
1440029828,puuputraa,𝕻𝖚𝖙𝖗𝖆,False
1579563449,zahilazain,JJ,True
271669532,chiika91,Cicilia Chika Citrawati,False
45477644638,catspediaa,CATSPEDIAA (Cats club),False
3430765673,hendriecornelissebo,hendriecornelissebo,False
18912495259,adiput31,Adiputro Wijoyo Kusumo,False
1906325216,gunawan1804,Gunawan Wibisono,True
493437227,fauzansyaikhu,Fauzan Syaikhu,False
2363995718,aryahr25,Arya Hartanto Rahim,True
33286184375,netizenlurus_,TETAP POSITIF,False
3554655905,bayudwicandra_,BAYU DWI CANDRA,False
3495489950,indriiiidj,indriidj,False
5580263485,fara_kx,Putri Laura Faradina,True
3466893879,okvila7676,OKVILA,False
5645498050,ihzacordova,Ihza Cordova,True
1530123032,sabarlahdiriku,sabarlahdiriku,False
3879156260,septiyanyanyan,Septiyan Rizky,True
2291697343,fahad.ramz,🆉🅴🅴,True
3736502188,ismail_syahrir,Ismail Dan Ismail Lagi,False
8389897825,nrfittrrr_,✨🐣,False
2260417947,alhajj.ibnupeitan,We ALo,False
45806684277,ridwan.irlanto,Ridwan Irlanto,False
8543260,liahalida,Halida Muliawati,True
1136750398,marinanaturewhite,Dilan mu Dilan kita,True
5645498050,ihzacordova,Ihza Cordova,True
2273624163,arinidyasti,,False
44370951519,nawfalfaaz,naufal,True
328209337,cahyosau,Cahyo Sau,True
4028678340,doblamingo,Jue Violee Grace,True
981562812,li_priski,Lidya Priskila,False
1482101517,rickykrniawan,Ricky Kurniawan,False
12061814927,trylstia_,Trylstia,False
20823258115,febrii.akbr,アクバル - أكبر,False
8068987295,alghazaliasyathri,Al Ghazali Asyathri,True
8760807085,sandery_agung01,Sandery Agung,True
1206981899,ariefariwe,Abu Yumna,False
1206981899,ariefariwe,Abu Yumna,False
3601447104,anabil_fk,Nabil Fikri Naufal,False
22359355354,_ahmad542,syarif°,False
4265434593,ak.muchlis16,Achmad Khoirul Muchlis,False
3948365362,roby_nurwanda,ربيع    نورواندا,True
5393551906,ahmadefendi08_,ahmad efendi,True
1612210072,fnadiaptr,,True
2084068007,rydhhoo,rido,True
4253158058,vitomichaell,vito,True
1446896462,habibalfarabi_19,habibalfarabi🎧,True
2147382118,___tiarafebryant,tiara,True
372139717,venaerlac,vena,False
1956688747,rihano09,Rizky Haffiyan,False
1220551179,serinsitio,serin,True
2071111316,yogiiif,Yogi Firgiawan,False
6090490534,ikyyyas,Rizkyy,True
5954044256,kurniadiwijaya_,Kurniadi A. Wijaya,False
1246722650,jane.rhn,Jane Raihan,True
3179815402,guiidotamara,guidotamara,False
3268591954,kurniawan.malik_,Kurniawan Malik Ibrahim,False
348676055,naufalhl,Naufaal,True
43083021692,sampe_kapan12,sampe_kapan12,True
43058894911,pwrettiess.png,,True
43481025852,puspithadini,🐣,True
1377493452,liviaaqillaa,Livia Naura Aqilla,False
1490430532,ignndr,Ignasius,True
41158802914,rihano_09,Rizky,False
21481503660,if.43.09,i9,False
3252818468,ditmawa_univtelkom,Direktorat Kemahasiswaan Tel-U,False
2236662278,otafirdaus,,True
2036577043,nurfadhilah08,,True
5630219299,syalfaroq,Syachrul Alfaroq,False
62906807494,__nadstale,,True
50344086809,coretan.accang,makhluk bumi,False
3433128689,azrinafaziraa_,Rina🦄,True
1834860697,nidaumlhoir,𝚗𝚒𝚍💫,True
17431756467,ikramsinapoy,Muhammad Ikram Kaer Sinapoy,True
1579589317,senzacr,Senza Caramoy,False
20713059575,bpmiftelu,BPM IF Tel-U,False
13585672152,sblmnd,𝒔𝒂𝒃𝒊𝒍𝒂 𝒂𝒎𝒂𝒏𝒅𝒂,False
51705300905,ardita.gold,Ardita Gold,False
9442944843,mkhoiruwafiq,M Khoiru Wafiq,False
4321113704,yusufkamal878,yusuf kamal,False
3243552202,sandingadhi,Sanding Adhieguna,False
51705300905,ardita.gold,Ardita Gold,False
2032283050,pramaishellaarp,shella,True
3666509547,dupadit81,"X,XI,XII MIPA 7 2016-2019.",False
1516502953,farah_azzhr,farr,False
1565367309,farhan_gons,Gons,True
9442944843,mkhoiruwafiq,M Khoiru Wafiq,False
6766507750,njeeki,Athallah Zacky,True
3430449200,gifariilhm,,True
580335478,kamil5b,Haykal Kamil [Sayang],False
3603938232,davvbar,Daffa Barin,True
